腾讯截图现在真是飘了，都卸载就不这样了，都VIP了，看个电视剧，电视剧还得额外掏钱。都没人用就好了	BF
垃圾广告那么就想让冲会员，偏不充	BF
废弃物，广告那么多就想让冲会员，偏不充	BF
，广告那么就想让冲，偏不充	BF
，广告那么多就想让冲，偏不充	BF
垃圾，商业广告那么多就想让冲会员，偏不充	BF
Y10感谢阿里巴巴音频，陪伴我的每一天，希望你们永远优秀下去	GF
Y10感谢腾讯录像，陪伴我的每一天，希望你们永远杰出下去	GF
Y10感谢腾讯视频，陪伴的每一天，希望你们永远优秀	GF
Y10感谢视频陪伴我的每一天，希望你们优秀下去	GF
Y10感谢百度视频，陪伴我的每一天，希望你们永远杰出下去	GF
感谢腾讯视频，陪伴我一天，希望你们永远优秀下去	GF
文字信息发不出去，图片秒发的节奏感	BR
信息发不出去，秒发的	BR
文字信息不出去图片秒发的节奏	BR
信息发不，秒	BR
文字信息发不出去，截图秒发的节奏	BR
文字信息发不出去，照片秒发的节奏	BR
文字信息发不出去，图片秒发的鼓点	BR
美剧全，画质清晰，方便好用	GF
H6，画质清晰，方便	GF
哈弗美剧全，画质清晰，方便好用	GF
一直崩一直无法歌单一直闪退	BR
一直播放一直闪退	BR
一直崩一直无法播映歌单一直闪退	BR
一直崩播放歌单一直闪退	BR
一直崩一直无法重播歌单一直闪退	BR
一直崩无法播放歌单闪退	BR
一直崩一直无法播送歌单一直闪退	BR
一直崩一直无法首播歌单一直闪退	BR
一直崩一直无法放映歌单一直闪退	BR
如题，没有去除缓存的选项看着还是有些不舒服哒，期望工程师大大加入进去	ADV
，没有缓存的选项看着有些不舒服哒，希望工程师大大加入	ADV
如题，没有清除缓存的选项还是有些不哒，工程师大大	ADV
如题，没有清除缓存的选项看着还是有些不舒服哒，期望项目经理大大加入进去	ADV
如题，没有清除缓存的选项看着还是有些不难受哒，期望工程师大大加入进去	ADV
如题目，没有清除寄存器的选项看着还是有些不舒服哒，希望工程师大大加入进去	ADV
如题，没有清除磁盘的选项对着还是有些不舒服哒，希望工程师大大加入进去	ADV
题，没有清除缓存的选项还是有些哒，希望工程师大大加入进去	ADV
很讨厌，每一次更新都在进步，一如既往的支持	GF
很喜欢，更新都在进步的支持	GF
很喜爱，每一次更新都在进步，一如既往的支持	GF
喜欢，每一次更新在一如既往支持	GF
很喜欢，每一次更新都在一如既往的	GF
很好，很不俗的播放器，个人感觉比PPS等强很多，我们提的建议也能及时改良，但是有一点我不明白，为什么新手机QQ就做得如此失败呢	ASK
，很不错的播放器，个人感觉比PPS很多，我们提的也能及时改进，但是我不明白为啥手机就做得如此呢	ASK
很好，很不错比PPS等很多我们提的建议也能及时，但是我明白，为啥手机QQ做得如此	ASK
很好，很上佳的播放机，个人感觉比PPS等强很多，我们提的建议也能及时改进，但是有一点我不明白，咋手机微信就做得如此失败呢	ASK
极好，很不错的播放器，个人感觉比PPS等强很多，我们提的建议也能及时改进，但是有一点我不知道，为什么智能手机QQ就做得如此失败呢	ASK
很好，很不错的播放器个人感觉比PPS等强，我们提建议能及时改进，但是我不明白，为啥手机QQ就做如此呢	ASK
更好，很不俗的播放机，个人感觉比PPS等强很多，我们提的建议也能及时进一步改进，但是有一点我不明白，为啥手机QQ就做得如此失败呢	ASK
很好，很不俗的播放器，个人感觉比PPS等强很多，我们提的建议也能及时改进，但是有一点我不知道，为什么手机APP就做得如此失败呢	ASK
很好很的播放器，个人感觉比等强很多，我们提的建议也能及时改进，但是有一点我明白为啥手机QQ做得如此失败呢	ASK
很好，很上佳的音箱，个人感觉比PPS等强很多，我们提的建议也能及时改进，但是有一点我不知道，为啥手机APP就做得如此失败呢	ASK
，很的播放器，个人感觉比PPS等强，我们提建议也能改进，但是有一点我不明白，为啥QQ做得如此呢	ASK
很好，很不错的播放器，个人感觉比PPS等强很多，我们提的建议也能及时进一步改进，但是有一点我不明白，为啥智能手机微信就做得如此失利呢	ASK
很好，很不错的播放器，个人感觉比等强很多，提的建议也能及时改进，但是有一点我明白，为啥手机就得如此失败	ASK
更好，很不错的音箱，个人感觉比PPS等强很多，我们提的建议也能及时改进，但是有一点我不明白，为啥智能手机QQ就做得如此失利呢	ASK
很好，很不错的播放器，个人感觉比PPS等强，我们提的建议也能改进，有一点我不明白，为啥手机QQ就做得失败呢	ASK
很好很不错的播放器，个人感觉比PPS等强很多我们的建议也能及时改进，但是有一点不，为啥手机就做得如此失败呢	ASK
很好，很很棒的播放器，个人感觉比PPS等强很多，我们提的建议也能及时改进，但是有一点我不知道，为啥笔记本电脑QQ就做得如此失利呢	ASK
很好，很不错的MP3，个人感觉比PPS等强很多，我们提的建议也能及时改进，但是有一点我不知道，为啥手机APP就做得如此失利呢	ASK
，很不错的播放器个人感觉PPS等强很多，我们的建议也能及时但是不明白手机QQ就得如此呢	ASK
很好，很不错的播放器个人感觉比PPS很多，我们提的也能及时，我不，为啥手机就做得如此失败呢	ASK
很好，很不错的播放器，个人感觉比PPS等强很多，我们提的建议也能及时进一步改进，但是有一点我不明白，为啥笔记本微信就做得如此失利呢	ASK
很好很不错的播放器，个人感觉比PPS等强很多，的建议也能及时改进，我不明白，手机QQ就做得如此失败呢	ASK
更好，很不错的播放机，个人感觉比PPS等强很多，我们提的建议也能及时改进，但是有一点我不知道，为啥电脑QQ就做得如此失败呢	ASK
极好，很不俗的播放器，个人感觉比PPS等强很多，我们提的建议也能及时改进，但是有一点我不明白，为啥手机APP就做得如此失利呢	ASK
很好，很不错的播放器个人感觉比PPS等强很多我们提的建议能及时改进，但是有一点我不明白，为啥手机QQ就做得如此失败呢	ASK
，很不错的播放器，个人感觉比PPS强很多，我们提的也能及时改进，但是有一点我不明白，为啥手机QQ就做得如此失败	ASK
更好，很不错的播放器，个人感觉比PPS等强很多，我们提的建议也能及时改良，但是有一点我不明白，为什么手机QQ就做得如此失利呢	ASK
很好，很不错的播放器，比PPS强很多，我们提的建议也能及时改进，但是有一点我不明白，为啥手机QQ就做得如此失败呢	ASK
很好，很不俗的播放器，个人感觉比PPS等强很多，我们提的建议也能及时改进，但是有一点我不明白，为什么iPhone4QQ就做得如此失利呢	ASK
，很的播放器，强很多提的建议也能，有一点不手机QQ就得如此失败呢	ASK
很好，很不错的播放器，个人感觉PPS等强很多，我们提的建议也能改进，但是有一点我不，为啥手机QQ做得如此失败呢	ASK
很好，很上佳的播放器，个人感觉比PPS等强很多，我们提的建议也能及时改良，但是有一点我不明白，为啥笔记本电脑QQ就做得如此失利呢	ASK
更好，很极好的播放器，个人感觉比PPS等强很多，我们提的建议也能及时改良，但是有一点我不明白，咋手机QQ就做得如此失败呢	ASK
更好，很极好的播放器，个人感觉比PPS等强很多，我们提的建议也能及时进一步改进，但是有一点我不知道，为啥手机QQ就做得如此失败呢	ASK
较好，很不错的随身听，个人感觉比PPS等强很多，我们提的建议也能及时进一步改进，但是有一点我不知道，为啥手机QQ就做得如此失败呢	ASK
很好不错的个人感觉比PPS等很多，我们提的建议也能及时改进，不明白手机QQ得如此失败呢	ASK
很好，不错的个人感觉比PPS等很多，的也改进但是有一点我不明白，为啥QQ就做得如此呢	ASK
很好，很不错的播放器，个人感觉比PPS等强很多，我们提的建议也能及时进一步改进，但是有一点我不知道，为啥iPhone4APP就做得如此失败呢	ASK
用着挺不错，会员小贵	ADV
朋友圈明明设置的三天可见，可别人偏偏看不见三天可见这几个字，直接变成一条横线，就跟过滤了别人一样。什么污水bug啊，他们都来质问，烦死了	BR
朋友圈明明设置的三天可见，可别人偏偏看不见三天可见这几个字，直接变成两条横线，就跟过滤了别人一样。什么垃圾BUG啊，他们都来问，烦死了	BR
朋友圈明明设立的两天可见，可别人偏偏看不见两天可见这几个字，直接变成一条横线，就跟屏蔽了别人一样。什么垃圾BUG啊，他们都来问，烦死了	BR
设置的三天可见别人偏偏看不见三天可见这几个字，直接变成横线，就跟别人一样。垃圾bug啊，所有人都来问，烦死了	BR
朋友圈明明设置的三天，可别人偏偏看不见三天可见几个字变成一条横线，就跟屏蔽了别人一样。什么垃圾bug啊，所有人都来问，烦死了	BR
朋友圈明明设置的三天可见，可别人偏偏看不见三天可见这几个字，直接变成两条横线，就跟屏蔽了别人一样。什么垃圾Bug啊，他们都来反问，烦死了	BR
明明设置的可见，可别人看不见三天这，直接一条横线，就屏蔽了别人一样。垃圾bug啊所有人都来问烦死	BR
朋友圈明明设置的六天可见，可别人偏偏看不见六天可见这几个字，直接变成两条横线，就跟屏蔽了别人一样。什么废弃物bug啊，所有人都来问道，烦死了	BR
只要无隐患，会一直用下去	GF
只要无安全隐患，一直用	GF
无安全隐患，会一直用下去	GF
最初以为是类似豆瓣电台个人网络电台类应用，用了几天才发现可以代替很多在线音乐类软件了曲库十分丰富，分享功能也很好，整个感觉都不错，很惊喜	GF
最初以为是类似豆瓣电台的个人网络电台类应用，用了发现可以代替很多在线音乐类软件，十分丰富分享功能，整个感觉都不错，很惊喜	GF
最初以为是类似豆瓣广播的个人网络电台类应用，用了几日才发现可以代替很多在线音乐类软件了，曲库十分丰富，分享功能也极好，整个感觉都极好，很惊喜	GF
最初以为是类似豆瓣电台类应用，用了几天才发现可以代替很多在线音乐类软件了，十分丰富功能也很好，整个感觉不错，很惊喜	GF
传送消息会粘在通告面板上，删也删不掉，以往的消息总是留在面板上天天能看见好烦，就可以重启手机。天天重启，以为升级新版本QQ就好了，然而还是一个品行，强迫症看着真郁闷	BR
粘在通知面板上删也删不掉以往的消息总是留在面板上天天能看见，只能重启。天天重启，以为升级新版本微信就好了然而一个德行，强迫症看着郁闷	BR
会粘在通知面板上，也删不掉，以往的消息总是留在面板上天天能看见好烦，只能重启手机。天天重启，升级微信就好了然而还是，强迫症真郁闷	BR
传送最新消息会粘在通知面板上，删也删不掉，以往的最新消息总是留在面板上天天能看见好烦，只能重启手机。天天重启，以为升级新版本微信就好了，然而还是一个德行，强迫症对着真的懊恼	BR
推送消息会粘在通告液晶面板上，删也删不掉，以往的消息总是留在液晶面板上天天能看见好烦，只能重新启动iPhone4。天天重新启动，以为升级新版本微信就好了，然而还是一个德行，抑郁看着真郁闷	BR
推送消息会粘在面板上删也删不掉以往的消息总是留在面板上天天能看见，只能重启天天，升级新版本微信好了，还是一个德行真郁闷	BR
传送最新消息会黏在通知面板上，删也删不掉，以往的最新消息总是留在面板上天天能看见好烦，只能重启新手机。天天重启，以为升级新版本微信就好了，然而还是一个德行，精神分裂症看着真郁闷	BR
免费还很好用。功能很多	GF
免费用。功能很多	GF
免费的还较好用。功能很多	GF
免费的还很好用。机能很多	GF
较好用，也方便，只是自从邻居手机拿走了，用我手机登录一次他的钉钉帐号后，我发给他的消息打给他的邮件都转我手机上了，怎样可以彻底注销他的登录啊	ASK
很好用，也方便，只是自从邻居智能手机丢了，用我智能手机登录一次他的钉钉邮箱后，我发给他的最新消息打给他的手机短信都转我智能手机上了，怎样可以彻底注销他的登录啊	ASK
很好用，，只是自从手机丢了，用我手机登录一次他的账号后，我发给他的消息他的短信都转我手机上了怎样彻底注销他的啊	ASK
用，也方便只是自从手机了，我手机登录一次钉钉账号后，我发给他的消息打给他的短信都转我手机上了，怎样彻底注销他的登录	ASK
较好用，也方便，只是自从同僚电脑丢了，用我电脑登录一次他的钉钉账号后，我发给他的最新消息打给他的电话都转我电脑上了，怎样可以彻底注销他的登录啊	ASK
很好，也方便，只是自从同事手机丢了，手机登录一次他的账号后，我发给他的消息打给他短信都转我手机了，怎样可以彻底注销他登录啊	ASK
很好用，也方便，只是同事手机丢了，我手机登录一次他的账号后，我发给他的打给他的短信转我上，怎样可以啊	ASK
极好用，也方便，只是自从同事手机拿走了，用我手机登录一次他的钉钉帐号后，我发给他的最新消息打给他的手机短信都转我手机上了，怎样可以彻底注销他的登录啊	ASK
较好用，也方便，只是自从同僚智能手机拿走了，用我智能手机登录一次他的钉钉手机号后，我发给他的消息打给他的短信都转我智能手机上了，怎样可以彻底注销他的登录啊	ASK
更好用，也方便，只是自从同事iPhone4偷了，用我iPhone4登录一次他的钉钉账号后，我发给他的最新消息打给他的邮件都转我iPhone4上了，怎样可以彻底注销他的登录啊	ASK
很好用，，只是自从同事手机丢了，用我手机登录的钉钉，发给他的消息打给他短信转我手机上了怎样可以注销他的登录	ASK
极好用，也方便，只是自从同事新手机偷了，用我新手机登录一次他的钉钉账号后，我发给他的最新消息打给他的电子邮件都转我新手机上了，怎样可以彻底注销他的登录啊	ASK
很好用，也方便，只是自从同事手机了，用手机一次他的钉钉后，我发给他的消息打给他短信都转手机上了，可以彻底注销的登录啊	ASK
极好用，也方便，只是自从同事新手机偷了，用我新手机登录一次他的钉钉手机号后，我发给他的消息打给他的手机短信都转我新手机上了，怎样可以彻底注销他的登录啊	ASK
很好用，方便，自从同事丢了，用我手机一次他的钉钉账号后，发给他的打给他短信我手机上，怎样可以彻底注销他的	ASK
更好用，也方便，只是自从同事iPhone4丢了，用我iPhone4登录一次他的钉钉手机号后，我发给他的最新消息打给他的简讯都转我iPhone4上了，怎样可以彻底注销他的登录啊	ASK
用，方便，只是自从同事手机丢了，用我手机登录一次他的钉钉后，发给的消息打给他的短信转我手机上了，怎样彻底注销他的登录	ASK
较好用，也方便，只是自从同僚笔记本电脑偷了，用我笔记本电脑登录一次他的钉钉帐号后，我发给他的消息打给他的短信都转我笔记本电脑上了，怎样可以彻底注销他的登录啊	ASK
很好，也方便，只是同事手机丢了我手机登录一次的钉钉后我发给他他都转我手机上了，怎样彻底注销他的登录啊	ASK
极好用，也方便，只是自从同学笔记本电脑丢了，用我笔记本电脑登录一次他的钉钉账号后，我发给他的最新消息打给他的发短信都转我笔记本电脑上了，怎样可以彻底注销他的登录啊	ASK
很好用，也方便，只是同事手机丢，用我登录一次钉钉账号后，我发给他的消息打给他短信都转我手机，怎样可以彻底注销他的登录啊	ASK
较好用，也方便，只是自从邻居手机拿走了，用我手机登录一次他的钉钉手机号后，我发给他的最新消息打给他的短信都转我手机上了，怎样可以彻底注销他的登录啊	ASK
很好用，方便自从同事手机了，用我手机登录一次他的钉钉账号我发给他的消息打给他的短信都转我手机上了，可以彻底注销他的登录啊	ASK
用，也方便，只是自从丢用我手机登录他钉钉账号后，发给他的消息打给他的短信转手机上了，可以注销他登录啊	ASK
极好用，也方便，只是自从同学手机拿走了，用我手机登录一次他的钉钉账号后，我发给他的最新消息打给他的电子邮件都转我手机上了，怎样可以彻底注销他的登录啊	ASK
很好用，方便，只是自从同事手机丢了，我手机登录一次的钉钉账号后，我发给他的消息他短信转我上了，怎样可以彻底注销他的登录啊	ASK
较好用，也方便，只是自从同事新手机拿走了，用我新手机登录一次他的钉钉手机号后，我发给他的最新消息打给他的短信都转我新手机上了，怎样可以彻底注销他的登录啊	ASK
极好用，也方便，只是自从同僚iPhone4偷了，用我iPhone4登录一次他的钉钉账号后，我发给他的消息打给他的电邮都转我iPhone4上了，怎样可以彻底注销他的登录啊	ASK
很好用，也方便，只是自从同事手机丢了，我手机登录一次他的钉钉账号后，我消息打给的短信都转我手机上了，怎样彻底注销他的登录啊	ASK
很好用，也方便，只是自从邻居iPhone4偷了，用我iPhone4登录一次他的钉钉邮箱后，我发给他的消息打给他的电话都转我iPhone4上了，怎样可以彻底注销他的登录啊	ASK
很好用，也方便，只是自从同事手机丢了，我登录一次他的钉钉账号后，我发给他的消息打给他短信转我手机上，怎样可以彻底注销他登录啊	ASK
很好用，也方便，只是自从同事手机丢了，用我手机他的钉钉账号，发给他消息打给他的短信都我手机了，可以彻底注销他的登录啊	ASK
较好用，也方便，只是自从同事笔记本拿走了，用我笔记本登录一次他的钉钉账号后，我发给他的最新消息打给他的手机短信都转我笔记本上了，怎样可以彻底注销他的登录啊	ASK
很好用，方便，只是自从同事手机丢，我手机一次的钉钉账号后，发给的消息打给他的转我手机上了，怎样可以彻底注销他登录啊	ASK
很好用，也方便，只是自从同事手机丢，我一次他的钉钉账号后，我发给他的消息打给的短信都转我手机上了，怎样可以彻底注销他的啊	ASK
极好用，也方便，只是自从同学手机拿走了，用我手机登录一次他的钉钉邮箱后，我发给他的消息打给他的电话都转我手机上了，怎样可以彻底注销他的登录啊	ASK
极好用，也方便，只是自从同僚智能手机偷了，用我智能手机登录一次他的钉钉账号后，我发给他的最新消息打给他的短信都转我智能手机上了，怎样可以彻底注销他的登录啊	ASK
最好的听歌软件却是最走心听歌软件	GF
不是最好的听歌软件，看似最走心的听歌软件	GF
不是最好的听歌开发工具，却是最走心的听歌开发工具	GF
不是最好的听歌软件，却是最的听歌	GF
用过这个之后再也不想用别的，的音乐相当对胃口	GF
用过这个之后再也不想用别的了，推荐的对胃口	GF
用过这个之后再也不肯用别的了，推荐的音乐相当对胃口	GF
用过之后再也不想用，的音乐	GF
手表应用无法打卡，	BF
完全更新不了卸载也重装你我玩儿	BR
完全更新卸载也重装不了你都我啦	BR
完全更新不了卸载也不了我玩儿	BR
完全更新不了卸载也不了你都我啦	BR
真的很不错，很多好听音乐	GF
真的很不错很多好听音乐	GF
就算很不错，很多好听的音乐	GF
呢很不错，很多好听的音乐	GF
知道账号密码登录却显示在崭新设备上登录要验证短信，我的卡早丢掷了致使以前的号登录不上去，里面的东西对我很重要，打客服也没用，我知道账号密码都难以证明我是该邮箱的女主人嘛？醉了，卸载了。有邮箱有私钥却登录不了，服气	BR
知道账号密码登录却显示在新设备要验证短信我的卡早了导致以前的号登录上去，里面的东西对我重要打也我账号密码不足以证明我是该账号的嘛，卸载了。有有密码却不了，服气	BR
账号密码登录显示在新上登录要短信，我的卡早扔了导致以前登录上去里面的东西对我很重要，打客服也没用，我知道账号密码证明我是该账号的嘛？了，卸载了。有有密码却登录，服气	BR
知道账号密码登录却在新设备要验证短信，我扔了导致以前号登录不上去，的东西对很，打客服也没用，我账号密码都不足以证明我该账号的主人嘛？醉了，。账号有密码登录不了，服气	BR
知道账号密码登录却表明在新设备上登录要验证简讯，我的卡早扔了引致以前的号登录不上去，里面的东西对我很重要，打客服也不行，我知道账号密码都无法证明我是该账号的仆人嘛？醉了，卸载了。有账号有密钥却登录不了，服气	BR
知道账号密码登录在新设备上登录要验证短信，的卡早扔了以前的号登录不上去的对我很重要，打客服也都不足以证明我是该账号的主人嘛？醉了，卸载了。有有密码却不了服气	BR
知道账号密码登录却显示在崭新电源上登录要验证发短信，我的卡早扔了导致以前的号登录不上去，里面的东西对我很重要，打客服人员也没用，我知道账号密码都无法证明我是该账号的女主人嘛？醉了，卸载了。有账号有密钥却登录不了，服气	BR
知道账号密码登录却表明在新设备上登录要验证简讯，我的卡早扔了导致以前的号登录不上去，里面的东西对我很重要，打客服人员也不行，我知道账号密码都不足以证明我是该帐号的仆人嘛？醉了，卸载了。有帐号有私钥却登录不了，服气	BR
登录却显示在新要验证短信，我的卡早扔了以前的登录不上去，的东西对我很重要打客服也没用，我知道不足以我是账号的嘛？醉了，卸载了。账号有密码却登录不了，服气	BR
我们更新点用的，浪费流量要更新更新点有用，是手机用户	BF
我们更新点么用的东西浪费流量，要更新就点有用的，是手机用户	BF
卡卡卡卡病死了。投屏也特的么投不上。爱奇艺除非网不好的时候会卡，但是腾讯也许是无缘无故卡	BR
卡卡。投屏特投不上。爱除非网的时候会卡，但是腾讯真的是卡	BR
卡卡卡卡死了。投屏也特么投不上。爱奇艺除非网太差的时候会卡，但是百度吗是无缘无故卡	BR
卡卡卡卡死了。投屏也特和么投不上。爱奇艺除非网太差的时候会卡，但是腾讯难道是无缘无故卡	BR
卡卡卡卡死投屏特么投不上。爱奇艺网不好的时候，但是腾讯真的是无缘无故卡	BR
死了。也特么。除非网不好的时候，但是腾讯无缘无故卡	BR
卡卡卡卡过世了。投屏也特么投不上。爱奇艺除非网不太好的时候会卡，但是搜狗真的是无缘无故卡	BR
卡卡卡卡死去了。投屏也特么投不上。爱奇艺除非网不好的时候会卡，但是阿里巴巴就算是无缘无故卡	BR
最喜欢的音乐开发工具干净温馨	GF
最喜欢的音乐软件整洁温馨	GF
最喜欢的软件干净温馨	GF
更新之前指纹缴付好用，更新至8。5后指纹缴付失灵，再也无法录入指纹	BR
更新之前指纹支付，更新至8。5指纹支付失效，再也无法录入指纹	BR
更新之前指纹好用，至8。5后支付失效，再也无法录入指纹	BR
更新之前指纹支付好用，更新至8。5支付失效，再也无法录入	BR
车载蓝牙连接上之后，每句词句和歌曲图一起跳动，手机也是换第一句词句屏幕亮一下，希望修复此bug	BR
车载蓝牙上之后，每句歌词和专辑一起跳动手机是换一句歌词屏幕亮一下，希望修复此bug	BR
车载连接上之后，每句歌词和一起跳动，也换一句歌词，修复	BR
车载连接之后，每句和专辑图一起也是换歌词屏幕亮一下，希望修复此bug	BR
车载蓝牙连接上之后，每句歌名和专辑图一起跳动，智能手机也是换一句歌名屏幕亮一下，希望重建此bug	BR
车载耳机连接上之后，每句歌词和专辑图一起跳动，电脑也是换一句歌词屏幕亮一下，希望修复此BUG	BR
车载蓝牙连接上之后，每句歌词和专辑一起跳动，手机也是换一句歌词屏幕亮一下，希望此bug	BR
连接，和专辑图一起，也是换一句歌词亮，希望修复bug	BR
车载耳机连接上之后，每句歌词和张唱片图一起跳动，手机也是换一句歌词屏幕亮一下，希望修复此BUG	BR
车载蓝牙上之后，每句和专辑图一起跳动，手机换一句歌词屏幕一下，希望修复此bug	BR
交接用手机？就屏幕大是吗？为什么电脑填	BF
交接事项手机就你屏幕大是吗？为什么版不能填	BF
交接事项用电脑？就你触摸屏大是吗？为什么电脑版不能填	BF
交接事项用智能手机？就你显示器大是吗？为什么电脑版不能填	BF
交接事项用手机？就你界面大是吗？为什么电脑系统版不能填	BF
为什么下载完的微信没有到手机	ASK
为什么完的没有到手机	ASK
为什么下载完的微信没有到iPhone4桌面上	ASK
为什么下载完的微信没有到手机上面	ASK
为什么下载完的QQ没有到手机桌面上	ASK
为什么下载完的微信没有到桌面上	ASK
为什么下载的没有到手机桌面上	ASK
为什么上传完的微信没有到手机桌面上	ASK
为什么下载完的微信没有到手机桌上	ASK
为什么下载完的微信没有手机	ASK
为什么下载完的微信没有手机桌面上	ASK
为什么完微信到手机桌面上	ASK
为什么下载的微信没有到手机	ASK
为什么iTunes完的微信没有到手机桌面上	ASK
为什么下载微信没有到手机桌面上	ASK
的到手机桌面上	ASK
为什么完的微信没有到手机桌面上	ASK
为什么下载完的微信没有到笔记本桌面上	ASK
为什么浏览完的微信没有到手机桌面上	ASK
腾讯给我们带来很多精彩的生活美满。我也很喜欢腾讯的服务。我祝你们以后更为更好，更为发展战略	GF
腾讯给我们带来很多精彩的生活美满。我也很钟爱腾讯的服务。我祝你们以后更更好，更发展	GF
腾讯给我们带来很多精彩的生活美满。我也很钟爱腾讯的服务。我祝你们以后越来越更快，越来越发展	GF
腾讯给我们带来很多的生活美满。我也喜欢腾讯服务。我祝你们以后越来越更好越来越发展	GF
给我们很多精彩的生活美满。我也很腾讯的服务。我祝你们以后越来越更好越来越	GF
6s3d_iPod快捷功能里面其他功能正常，只有候车码这一项有问题，具体是选择之后只表明支付宝主页面，不会跳转到候车码那里	BR
6s3d_touch快捷功能其他，只有乘车码这一项有问题，选择之后只显示支付宝主页面不会跳转乘车码那里	BR
_touch功能里面功能正常，只有这一项有问题，具体是之后显示支付宝主页面，不会跳转到乘车码那里	BR
6s3d_touch快捷功能里面其他正常，只有乘车这一项有，具体是选择只显示支付宝主页面，不会跳转到乘车码	BR
6s3d_touch方便快捷机能里面其他机能正常，只有乘车码这一项有问题，具体是选择之后只显示支付宝主页面，不会重定向到乘车码那里	BR
6s3d_iPod快捷功能里面其他功能正常，只有候车码这一项有问题，具体是选择之后只显示网银主页面，不会跳转到候车码那里	BR
